,Gu,Dong,Name,Date,Price,Area,Floor,건축년도,Address,Year,Month,Interest Rate,Jeonse Index,Total Population,Children,Adolescent,Youth,Middle-Aged,Old Age,Consumption
2117,도봉구,방학동,성원아파트,20240120,48000,84.54,6.0,1996.0,도봉구 방학동 0735-0000,2024,202401,3.5,58.5,72279,0.06895502151385603,0.10978292450089237,0.18269483529102507,0.42012202714481384,0.2184313562722229,5.796132823935153
2118,마포구,도화동,현대홈타운,20240120,105000,84.95,12.0,2000.0,마포구 도화동 0353-0000,2024,202401,3.5,58.5,21461,0.08303434136340339,0.09822468664088346,0.27151577279716693,0.3810633241694236,0.1661618750291226,7.625313276334186
2119,구로구,구로동,현대의보아파트,20240120,49500,77.75,9.0,1994.0,구로구 구로동 0642-0033,2024,202401,3.5,58.5,114035,0.062121278554829656,0.09435699565922744,0.28011575393519533,0.3794536765028281,0.1839522953479195,7.212296533394964
2120,강남구,개포동,현대아파트3,20240120,260000,131.83,6.0,1986.0,강남구 개포동 0177-0000,2024,202401,3.5,58.5,80274,0.10520218252485238,0.12162094825223609,0.21108951839948178,0.3999302389316591,0.16215711189177068,8.944714059811606
2121,용산구,이촌동,현대맨숀,20240120,239198,139.97,4.0,1974.0,용산구 이촌동 0301-0162,2024,202401,3.5,58.5,32810,0.1081377628771716,0.11578786955196586,0.19521487351417252,0.402560195062481,0.17829929899420907,7.12279496248059
2122,광진구,광장동,현대3,20240120,130000,84.97,14.0,1990.0,광진구 광장동 0484-0000,2024,202401,3.5,58.5,33965,0.12012365670543207,0.16740762549683497,0.16776093036949802,0.43067863977624027,0.1140291476519947,6.4299047834496745
2123,송파구,가락동,헬리오시티,20240120,196000,84.95,16.0,2018.0,송파구 가락동 0913-0000,2024,202401,3.5,58.5,83807,0.10534919517462742,0.10979989738327348,0.2525922655625425,0.39019413652797497,0.1420645053515816,7.869572645979376
2124,성북구,돈암동,한신,20240120,103000,132.96,3.0,1998.0,성북구 돈암동 0609-0001,2024,202401,3.5,58.5,38204,0.0859072348445189,0.13035284263427913,0.19833001779918333,0.4128101769448225,0.1725997277771961,6.243843158944652
2125,도봉구,도봉동,한신,20240120,56000,84.94,8.0,1995.0,도봉구 도봉동 0030-0001,2024,202401,3.5,58.5,46010,0.05761790915018474,0.08161269289284938,0.1905672679852206,0.4002390784612041,0.2699630515105412,5.796132823935153
2126,강동구,성내동,한솔애리즈1,20240120,73000,84.89,10.0,2002.0,강동구 성내동 0410-0016,2024,202401,3.5,58.5,65323,0.06458674586286607,0.10022503559236409,0.27279824870260094,0.3871530701284387,0.175221591170032,6.780687750503237
2127,강남구,대치동,한보미도맨션1,20240120,280000,84.48,10.0,1983.0,강남구 대치동 0511-0000,2024,202401,3.5,58.5,80548,0.10263445399016735,0.18747827382430352,0.16247454933704128,0.4265406962308189,0.12085961166012812,8.944714059811606
2128,구로구,개봉동,한마을,20240120,66000,59.57,14.0,1999.0,구로구 개봉동 0476-0000,2024,202401,3.5,58.5,82340,0.07256497449599222,0.0964780179742531,0.2163832888025261,0.40179742530969154,0.21277629341753704,7.212296533394964
2129,동작구,대방동,한국개나리,20240120,69000,59.85,10.0,1997.0,동작구 대방동 0504-0000,2024,202401,3.5,58.5,35667,0.07185914150335043,0.14380239437014608,0.25093223427818434,0.380772142316427,0.15263408753189223,6.3183700971323
2130,영등포구,당산동4가,한강아파트,20240120,77000,59.4,7.0,1999.0,영등포구 당산동4가 0029-0000,2024,202401,3.5,58.5,12164,0.10958566261098322,0.10037816507727722,0.30984873396908913,0.35646169023347585,0.12372574810917461,8.13031155597246
2131,용산구,이촌동,한가람,20240120,154000,59.88,15.0,1998.0,용산구 이촌동 0404-0000,2024,202401,3.5,58.5,32810,0.1081377628771716,0.11578786955196586,0.19521487351417252,0.402560195062481,0.17829929899420907,7.12279496248059
2132,용산구,이촌동,한가람,20240120,159000,59.88,12.0,1998.0,용산구 이촌동 0404-0000,2024,202401,3.5,58.5,32810,0.1081377628771716,0.11578786955196586,0.19521487351417252,0.402560195062481,0.17829929899420907,7.12279496248059
2133,노원구,하계동,학여울청구,20240120,85500,113.51,16.0,1999.0,노원구 하계동 0354-0000,2024,202401,3.5,58.5,47195,0.06856658544337324,0.16781438711727936,0.18468058056997563,0.41192922979129143,0.1670092170780803,6.329893617879786
2134,송파구,신천동,파크리오,20240120,205000,84.9,30.0,2008.0,송파구 신천동 0017-0000,2024,202401,3.5,58.5,37702,0.13293724470850352,0.12264601347408625,0.18370378229271656,0.40493873004084663,0.155774229483847,7.869572645979376
2135,노원구,공릉동,태강아파트(아이파크),20240120,46000,49.6,10.0,1999.0,노원구 공릉동 0081-0000,2024,202401,3.5,58.5,77249,0.07956090046473094,0.15127703918497326,0.23144636176520084,0.3773511631218527,0.16036453546324225,6.329893617879786
2136,노원구,월계동,초안1,20240120,34300,49.6,13.0,1998.0,노원구 월계동 0923-0000,2024,202401,3.5,58.5,74540,0.07257848135229407,0.11299973168768447,0.2045613093640998,0.3933324389589482,0.21651462302119667,6.329893617879786
2137,용산구,이태원동,청화1,20240120,197000,106.12,7.0,1982.0,용산구 이태원동 0022-0002,2024,202401,3.5,58.5,14696,0.050081654872074034,0.07634730538922156,0.30443658138268914,0.36554164398475775,0.20359281437125748,7.12279496248059
2138,용산구,이태원동,청화1,20240120,197000,106.12,7.0,1982.0,용산구 이태원동 0022-0002,2024,202401,3.5,58.5,14696,0.050081654872074034,0.07634730538922156,0.30443658138268914,0.36554164398475775,0.20359281437125748,7.12279496248059
2139,동대문구,장안동,청솔아파트(B동),20240120,36500,53.79,10.0,2015.0,동대문구 장안동 0372-0016,2024,202401,3.5,58.5,70146,0.088957317594731,0.10138853248937929,0.24419068799361332,0.396102414963077,0.16936104695919937,6.662840571589715
2140,강동구,길동,청광플러스원큐브2차,20240120,10400,14.5,18.0,2013.0,강동구 길동 0457-0000,2024,202401,3.5,58.5,44649,0.06161392192434321,0.09352953033662569,0.26390288696275394,0.39443212613944323,0.18649913771864993,6.780687750503237
2141,마포구,창전동,창전래미안,20240120,85000,59.94,6.0,1998.0,마포구 창전동 0437-0000,2024,202401,3.5,58.5,14688,0.09395424836601307,0.13085511982570805,0.2730119825708061,0.37506808278867104,0.12711056644880175,7.625313276334186
2142,동대문구,휘경동,주공2,20240120,64000,59.13,4.0,2001.0,동대문구 휘경동 0057-0000,2024,202401,3.5,58.5,37840,0.05977801268498943,0.17597780126849893,0.2746564482029598,0.3301797040169133,0.15940803382663848,6.662840571589715
2143,동대문구,전농동,전농SK,20240120,66500,59.34,2.0,2000.0,동대문구 전농동 0010-0000,2024,202401,3.5,58.5,50206,0.07977134207066884,0.11458789786081344,0.21905748316934232,0.3991554794247699,0.18742779747440544,6.662840571589715
2144,송파구,신천동,장미1,20240120,216000,99.0,4.0,1979.0,송파구 신천동 0007-0000,2024,202401,3.5,58.5,37702,0.13293724470850352,0.12264601347408625,0.18370378229271656,0.40493873004084663,0.155774229483847,7.869572645979376
2145,송파구,잠실동,잠실엘스,20240120,230000,84.8,10.0,2008.0,송파구 잠실동 0019-0000,2024,202401,3.5,58.5,105918,0.10435431182612964,0.1360297588700693,0.2145244434373761,0.3977794142638645,0.14730263033667554,7.869572645979376
2146,광진구,자양동,자양2현대,20240120,109800,84.88,11.0,1995.0,광진구 자양동 0761-0000,2024,202401,3.5,58.5,92572,0.06932981895173486,0.10706261072462515,0.26489651298448774,0.3891673508188221,0.1695329041178758,6.4299047834496745
2147,서대문구,남가좌동,DMC래미안클라시스,20240120,84000,84.9,17.0,2000.0,서대문구 남가좌동 0377-0000,2024,202401,3.5,58.5,45707,0.12512306648872165,0.12035355634804297,0.21780033692869802,0.38322357625746606,0.15349946397707134,6.6479324423494015
2148,동대문구,용두동,이편한세상청계센트럴포레,20240120,111000,59.96,16.0,2021.0,동대문구 용두동 0795-0000,2024,202401,3.5,58.5,34801,0.07071635872532399,0.10379012097353524,0.30096836297807533,0.36300681014913366,0.1615183471739318,6.662840571589715
2149,마포구,용강동,이편한세상마포리버파크,20240120,149500,59.98,15.0,2016.0,마포구 용강동 0508-0000,2024,202401,3.5,58.5,7404,0.13830361966504592,0.10899513776337115,0.20894111291193948,0.4159913560237709,0.1277687736358725,7.625313276334186
2150,성동구,금호동1가,이편한세상금호파크힐스,20240120,132000,59.95,18.0,2019.0,성동구 금호동1가 0280-0000,2024,202401,3.5,58.5,14745,0.09569345540861308,0.0910139030179722,0.23397761953204477,0.4002712783994574,0.1790437436419125,7.310219689497042
2151,동작구,동작동,이수힐스테이트,20240120,141000,84.98,15.0,2013.0,동작구 동작동 0333-0000,2024,202401,3.5,58.5,5536,0.10007225433526011,0.11217485549132948,0.19978323699421965,0.4165462427745665,0.17142341040462428,6.3183700971323
2152,성북구,돈암동,이수브라운스톤돈암,20240120,94500,114.89,6.0,2004.0,성북구 돈암동 0636-0000,2024,202401,3.5,58.5,38204,0.0859072348445189,0.13035284263427913,0.19833001779918333,0.4128101769448225,0.1725997277771961,6.243843158944652
2153,송파구,가락동,가락(1차)쌍용아파트,20240120,115500,59.92,21.0,1997.0,송파구 가락동 0140-0000,2024,202401,3.5,58.5,83807,0.10534919517462742,0.10979989738327348,0.2525922655625425,0.39019413652797497,0.1420645053515816,7.869572645979376
2154,강서구,가양동,가양2단지(성지),20240120,54000,39.6,9.0,1992.0,강서구 가양동 1461-0000,2024,202401,3.5,58.5,43133,0.057380659819627665,0.06878723946862031,0.27463890756497344,0.36338766141933093,0.23580553172744767,7.3853944332712524
2155,서초구,잠원동,강변,20240120,164000,66.29,2.0,1987.0,서초구 잠원동 0053-0015,2024,202401,3.5,58.5,50621,0.10782086485845795,0.15402698484818553,0.18812350605479938,0.42033938484028366,0.12966950475099268,8.125860962031119
2156,강서구,화곡동,강서힐스테이트,20240120,134500,128.81,1.0,2015.0,강서구 화곡동 1165-0000,2024,202401,3.5,58.5,217278,0.0664632406410221,0.10006995646130763,0.2852934949695781,0.3786945756128094,0.16947412991651248,7.3853944332712524
2157,강동구,강일동,강일리버파크4단지,20240120,85000,84.83,2.0,2009.0,강동구 강일동 0673-0000,2024,202401,3.5,58.5,34389,0.12123062607229056,0.12861670883131235,0.1960219837738812,0.3867515775393294,0.1673500247172061,6.780687750503237
2158,중랑구,상봉동,건영2차아파트,20240120,68000,84.96,25.0,1996.0,중랑구 상봉동 0063-0000,2024,202401,3.5,58.5,43483,0.06669273049237633,0.09440470988662236,0.3098912218568176,0.37097256399052503,0.15803877377365866,6.258485261159547
2159,구로구,오류동,경남아너스빌,20240120,70700,84.98,19.0,2003.0,구로구 오류동 0344-0000,2024,202401,3.5,58.5,43746,0.06546884286563343,0.09523156402871119,0.27762538289215016,0.3665477986558771,0.19512641155762814,7.212296533394964
2160,강동구,고덕동,고덕그라시움,20240120,130400,73.57,13.0,2019.0,강동구 고덕동 0693-0000,2024,202401,3.5,58.5,46811,0.14515818931447735,0.12725641409070518,0.19080985238512316,0.40830146760376834,0.12847407660592597,6.780687750503237
2161,강동구,상일동,고덕롯데캐슬베네루체,20240120,124000,84.92,12.0,2019.0,강동구 상일동 0514-0000,2024,202401,3.5,58.5,51047,0.14866691480400415,0.1272944541305072,0.20012929261269027,0.39430328912570767,0.12960604932709072,6.780687750503237
2162,중랑구,묵동,위더스빌,20240120,59800,84.98,5.0,2010.0,중랑구 묵동 0169-0011,2024,202401,3.5,58.5,51722,0.0695642086539577,0.11300800433084568,0.23181624840493406,0.39917249912996405,0.18641970534782104,6.258485261159547
2163,강동구,상일동,고덕자이,20240120,110000,59.71,8.0,2021.0,강동구 상일동 0521-0000,2024,202401,3.5,58.5,51047,0.14866691480400415,0.1272944541305072,0.20012929261269027,0.39430328912570767,0.12960604932709072,6.780687750503237
2164,구로구,고척동,고척LIG리가2차,20240120,79500,84.98,10.0,2009.0,구로구 고척동 0340-0001,2024,202401,3.5,58.5,52231,0.07664030939480385,0.10771380980643679,0.23817273266833872,0.3886006394669832,0.1888725086634374,7.212296533394964
2165,마포구,성산동,골든빌(210-10),20240120,80000,110.94,7.0,2003.0,마포구 성산동 0210-0010,2024,202401,3.5,58.5,47574,0.05740530541892631,0.11167864800100895,0.3104426787741203,0.35725396224828687,0.16321940555765754,7.625313276334186
2166,성북구,하월곡동,월곡래미안루나밸리,20240120,75000,59.98,8.0,2007.0,성북구 하월곡동 0226-0000,2024,202401,3.5,58.5,38876,0.08223582673114518,0.12946290770655416,0.21375655931680215,0.3964399629591522,0.17810474328634635,6.243843158944652
2167,성북구,하월곡동,월곡두산위브,20240120,66900,59.86,17.0,2003.0,성북구 하월곡동 0222-0000,2024,202401,3.5,58.5,38876,0.08223582673114518,0.12946290770655416,0.21375655931680215,0.3964399629591522,0.17810474328634635,6.243843158944652
2168,광진구,화양동,광진코지웰,20240120,12000,15.63,5.0,2014.0,광진구 화양동 0113-0001,2024,202401,3.5,58.5,23134,0.016901530215267573,0.20848102360162532,0.47125443070804873,0.20653583470216996,0.09682718077288839,6.4299047834496745
2169,광진구,구의동,구의현대6단지,20240120,129000,84.92,12.0,1994.0,광진구 구의동 0610-0000,2024,202401,3.5,58.5,76600,0.06778067885117493,0.11385117493472585,0.2785117493472585,0.3856788511749347,0.1541644908616188,6.4299047834496745
2170,구로구,구로동,구일우성,20240120,47000,59.44,18.0,1998.0,구로구 구로동 1259-0000,2024,202401,3.5,58.5,114035,0.062121278554829656,0.09435699565922744,0.28011575393519533,0.3794536765028281,0.1839522953479195,7.212296533394964
2171,광진구,광장동,극동1,20240120,168500,84.55,14.0,1985.0,광진구 광장동 0218-0001,2024,202401,3.5,58.5,33965,0.12012365670543207,0.16740762549683497,0.16776093036949802,0.43067863977624027,0.1140291476519947,6.4299047834496745
2172,성북구,돈암동,길음역금호어울림센터힐,20240120,77500,59.84,17.0,2014.0,성북구 돈암동 0643-0000,2024,202401,3.5,58.5,38204,0.0859072348445189,0.13035284263427913,0.19833001779918333,0.4128101769448225,0.1725997277771961,6.243843158944652
2173,구로구,신도림동,우성1,20240120,82500,84.96,12.0,1992.0,구로구 신도림동 0312-0017,2024,202401,3.5,58.5,36057,0.11393072080317275,0.11800759907923565,0.2480516959258951,0.38494605763097317,0.1350639265607233,7.212296533394964
2174,구로구,구로동,우성(1058),20240120,53000,59.34,4.0,1995.0,구로구 구로동 1058-0000,2024,202401,3.5,58.5,114035,0.062121278554829656,0.09435699565922744,0.28011575393519533,0.3794536765028281,0.1839522953479195,7.212296533394964
2175,성북구,하월곡동,꿈의숲푸르지오,20240120,69000,59.65,10.0,2010.0,성북구 하월곡동 0228-0000,2024,202401,3.5,58.5,38876,0.08223582673114518,0.12946290770655416,0.21375655931680215,0.3964399629591522,0.17810474328634635,6.243843158944652
2176,성동구,응봉동,대림(2차),20240120,84700,59.91,8.0,1989.0,성동구 응봉동 0097-0000,2024,202401,3.5,58.5,14901,0.09287967250520099,0.12341453593718542,0.21327427689416817,0.40487215623112544,0.16555935843231998,7.310219689497042
2177,성동구,하왕십리동,왕십리KCC스위첸,20240120,112000,84.9,17.0,2016.0,성동구 하왕십리동 1002-0000,2024,202401,3.5,58.5,30254,0.10091227606266939,0.0992265485555629,0.26191577973160574,0.3899319098301051,0.14801348582005686,7.310219689497042
2178,송파구,문정동,올림픽훼밀리타운,20240120,210000,136.33,6.0,1988.0,송파구 문정동 0150-0000,2024,202401,3.5,58.5,61420,0.07000976880494952,0.0928036470205145,0.33230218169977205,0.3579941387170303,0.14689026375773365,7.869572645979376
2179,동작구,대방동,대방동현대,20240120,93500,84.96,13.0,1994.0,동작구 대방동 0502-0000,2024,202401,3.5,58.5,35667,0.07185914150335043,0.14380239437014608,0.25093223427818434,0.380772142316427,0.15263408753189223,6.3183700971323
2180,송파구,방이동,올림픽선수기자촌2단지,20240120,250000,126.18,11.0,1988.0,송파구 방이동 0089-0000,2024,202401,3.5,58.5,59132,0.07310762362172767,0.11727998376513563,0.28691740512751135,0.37401068795237774,0.14868429953324766,7.869572645979376
2181,송파구,방이동,올림픽선수기자촌2단지,20240120,185000,83.06,7.0,1988.0,송파구 방이동 0089-0000,2024,202401,3.5,58.5,59132,0.07310762362172767,0.11727998376513563,0.28691740512751135,0.37401068795237774,0.14868429953324766,7.869572645979376
2182,송파구,방이동,올림픽선수기자촌1단지,20240120,200000,100.82,11.0,1988.0,송파구 방이동 0089-0000,2024,202401,3.5,58.5,59132,0.07310762362172767,0.11727998376513563,0.28691740512751135,0.37401068795237774,0.14868429953324766,7.869572645979376
2183,성동구,옥수동,옥수파크힐스101동~116동,20240120,170800,84.51,6.0,2016.0,성동구 옥수동 0528-0000,2024,202401,3.5,58.5,25382,0.11189031597194862,0.08127807107398945,0.2561657867780317,0.38929162398550154,0.16137420219052873,7.310219689497042
2184,성동구,옥수동,옥수파크힐스101동~116동,20240120,157000,59.88,18.0,2016.0,성동구 옥수동 0528-0000,2024,202401,3.5,58.5,25382,0.11189031597194862,0.08127807107398945,0.2561657867780317,0.38929162398550154,0.16137420219052873,7.310219689497042
